key	seed	level	GND	AAD	true_ani	complete	missing_percent	s
AG-917-F18_a5_gnd007_p13_s4	AG-917-F18	AG-917-F18_a5_gnd007	0.063390	0.145891929	93.660969	0	13	4
AG-917-F18_a5_gnd007_p15_s5	AG-917-F18	AG-917-F18_a5_gnd007	0.063390	0.145891929	93.660969	0	15	5
AG-917-F18_a5_gnd007_p7_s1	AG-917-F18	AG-917-F18_a5_gnd007	0.063390	0.145891929	93.660969	0	7	1
AG-917-F18_a5_gnd008	AG-917-F18	AG-917-F18_a5_gnd008	0.072464466	0.165519139	92.753553	1		
AG-917-F18_a5_gnd008_p0_s4	AG-917-F18	AG-917-F18_a5_gnd008	0.072464	0.165519139	92.753553	0	0	4
AG-917-F18_a5_gnd008_p10_s5	AG-917-F18	AG-917-F18_a5_gnd008	0.072464	0.165519139	92.753553	0	10	5
AG-917-F18_a5_gnd008_p13_s1	AG-917-F18	AG-917-F18_a5_gnd008	0.072464	0.165519139	92.753553	0	13	1
AG-917-F18_a5_gnd008_p1_s2	AG-917-F18	AG-917-F18_a5_gnd008	0.072464	0.165519139	92.753553	0	1	2
AG-917-F18_a5_gnd008_p1_s3	AG-917-F18	AG-917-F18_a5_gnd008	0.072464	0.165519139	92.753553	0	1	3
AG-917-F18_a5_gnd009	AG-917-F18	AG-917-F18_a5_gnd009	0.081445046	0.184390343	91.855495	1		
AG-917-F18_a5_gnd009_p10_s5	AG-917-F18	AG-917-F18_a5_gnd009	0.081445	0.184390343	91.855495	0	10	5
AG-917-F18_a5_gnd009_p13_s4	AG-917-F18	AG-917-F18_a5_gnd009	0.081445	0.184390343	91.855495	0	13	4
AG-917-F18_a5_gnd009_p17_s2	AG-917-F18	AG-917-F18_a5_gnd009	0.081445	0.184390343	91.855495	0	17	2
AG-917-F18_a5_gnd009_p19_s1	AG-917-F18	AG-917-F18_a5_gnd009	0.081445	0.184390343	91.855495	0	19	1
AG-917-F18_a5_gnd009_p9_s3	AG-917-F18	AG-917-F18_a5_gnd009	0.081445	0.184390343	91.855495	0	9	3
AG-917-F18_a5_gnd010	AG-917-F18	AG-917-F18_a5_gnd010	0.090572013	0.203371616	90.942799	1		
AG-917-F18_a5_gnd010_p13_s4	AG-917-F18	AG-917-F18_a5_gnd010	0.090572	0.203371616	90.942799	0	13	4
AG-917-F18_a5_gnd010_p17_s2	AG-917-F18	AG-917-F18_a5_gnd010	0.090572	0.203371616	90.942799	0	17	2
AG-917-F18_a5_gnd010_p17_s5	AG-917-F18	AG-917-F18_a5_gnd010	0.090572	0.203371616	90.942799	0	17	5
AG-917-F18_a5_gnd010_p20_s3	AG-917-F18	AG-917-F18_a5_gnd010	0.090572	0.203371616	90.942799	0	20	3
AG-917-F18_a5_gnd010_p6_s1	AG-917-F18	AG-917-F18_a5_gnd010	0.090572	0.203371616	90.942799	0	6	1
AG-917-F18_a5_gnd011	AG-917-F18	AG-917-F18_a5_gnd011	0.099585020	0.221573711	90.041498	1		
AG-917-F18_a5_gnd011_p11_s1	AG-917-F18	AG-917-F18_a5_gnd011	0.099585	0.221573711	90.041498	0	11	1
AG-917-F18_a5_gnd011_p11_s4	AG-917-F18	AG-917-F18_a5_gnd011	0.099585	0.221573711	90.041498	0	11	4
AG-917-F18_a5_gnd011_p14_s3	AG-917-F18	AG-917-F18_a5_gnd011	0.099585	0.221573711	90.041498	0	14	3
AG-917-F18_a5_gnd011_p8_s5	AG-917-F18	AG-917-F18_a5_gnd011	0.099585	0.221573711	90.041498	0	8	5
AG-917-F18_a5_gnd011_p9_s2	AG-917-F18	AG-917-F18_a5_gnd011	0.099585	0.221573711	90.041498	0	9	2
AG-917-F18_a5_gnd012	AG-917-F18	AG-917-F18_a5_gnd012	0.108666588	0.239248628	89.133341	1		
AG-917-F18_a5_gnd012_p10_s1	AG-917-F18	AG-917-F18_a5_gnd012	0.108667	0.239248628	89.133341	0	10	1
AG-917-F18_a5_gnd012_p13_s3	AG-917-F18	AG-917-F18_a5_gnd012	0.108667	0.239248628	89.133341	0	13	3
AG-917-F18_a5_gnd012_p14_s2	AG-917-F18	AG-917-F18_a5_gnd012	0.108667	0.239248628	89.133341	0	14	2
AG-917-F18_a5_gnd012_p4_s4	AG-917-F18	AG-917-F18_a5_gnd012	0.108667	0.239248628	89.133341	0	4	4
AG-917-F18_a5_gnd012_p8_s5	AG-917-F18	AG-917-F18_a5_gnd012	0.108667	0.239248628	89.133341	0	8	5
AG-917-F18_a5_gnd013	AG-917-F18	AG-917-F18_a5_gnd013	0.117683301	0.256558576	88.231670	1		
AG-917-F18_a5_gnd013_p10_s2	AG-917-F18	AG-917-F18_a5_gnd013	0.117683	0.256558576	88.231670	0	10	2
AG-917-F18_a5_gnd013_p11_s5	AG-917-F18	AG-917-F18_a5_gnd013	0.117683	0.256558576	88.231670	0	11	5
AG-917-F18_a5_gnd013_p16_s3	AG-917-F18	AG-917-F18_a5_gnd013	0.117683	0.256558576	88.231670	0	16	3
AG-917-F18_a5_gnd013_p20_s4	AG-917-F18	AG-917-F18_a5_gnd013	0.117683	0.256558576	88.231670	0	20	4
AG-917-F18_a5_gnd013_p3_s1	AG-917-F18	AG-917-F18_a5_gnd013	0.117683	0.256558576	88.231670	0	3	1
AG-917-F18_a5_gnd014	AG-917-F18	AG-917-F18_a5_gnd014	0.126707427	0.274224803	87.329257	1		
AG-917-F18_a5_gnd014_p11_s2	AG-917-F18	AG-917-F18_a5_gnd014	0.126707	0.274224803	87.329257	0	11	2
AG-917-F18_a5_gnd014_p15_s1	AG-917-F18	AG-917-F18_a5_gnd014	0.126707	0.274224803	87.329257	0	15	1
AG-917-F18_a5_gnd014_p16_s3	AG-917-F18	AG-917-F18_a5_gnd014	0.126707	0.274224803	87.329257	0	16	3
AG-917-F18_a5_gnd014_p18_s5	AG-917-F18	AG-917-F18_a5_gnd014	0.126707	0.274224803	87.329257	0	18	5
AG-917-F18_a5_gnd014_p1_s4	AG-917-F18	AG-917-F18_a5_gnd014	0.126707	0.274224803	87.329257	0	1	4
AG-917-F18_a5_gnd015	AG-917-F18	AG-917-F18_a5_gnd015	0.135823275	0.291375440	86.417672	1		
AG-917-F18_a5_gnd015_p11_s2	AG-917-F18	AG-917-F18_a5_gnd015	0.135823	0.291375440	86.417672	0	11	2
AG-917-F18_a5_gnd015_p14_s1	AG-917-F18	AG-917-F18_a5_gnd015	0.135823	0.291375440	86.417672	0	14	1
AG-917-F18_a5_gnd015_p5_s3	AG-917-F18	AG-917-F18_a5_gnd015	0.135823	0.291375440	86.417672	0	5	3
AG-917-F18_a5_gnd015_p7_s4	AG-917-F18	AG-917-F18_a5_gnd015	0.135823	0.291375440	86.417672	0	7	4
AG-917-F18_a5_gnd015_p9_s5	AG-917-F18	AG-917-F18_a5_gnd015	0.135823	0.291375440	86.417672	0	9	5
AG-917-F18_a5_gnd016	AG-917-F18	AG-917-F18_a5_gnd016	0.144982670	0.308450765	85.501733	1		
AG-917-F18_a5_gnd016_p14_s3	AG-917-F18	AG-917-F18_a5_gnd016	0.144983	0.308450765	85.501733	0	14	3
AG-917-F18_a5_gnd016_p14_s4	AG-917-F18	AG-917-F18_a5_gnd016	0.144983	0.308450765	85.501733	0	14	4
AG-917-F18_a5_gnd016_p4_s5	AG-917-F18	AG-917-F18_a5_gnd016	0.144983	0.308450765	85.501733	0	4	5
AG-917-F18_a5_gnd016_p8_s2	AG-917-F18	AG-917-F18_a5_gnd016	0.144983	0.308450765	85.501733	0	8	2
AG-917-F18_a5_gnd016_p9_s1	AG-917-F18	AG-917-F18_a5_gnd016	0.144983	0.308450765	85.501733	0	9	1
AG-917-F18_a5_gnd017	AG-917-F18	AG-917-F18_a5_gnd017	0.154175418	0.324408012	84.582458	1		
AG-917-F18_a5_gnd017_p18_s2	AG-917-F18	AG-917-F18_a5_gnd017	0.154175	0.324408012	84.582458	0	18	2
AG-917-F18_a5_gnd017_p18_s3	AG-917-F18	AG-917-F18_a5_gnd017	0.154175	0.324408012	84.582458	0	18	3
AG-917-F18_a5_gnd017_p19_s5	AG-917-F18	AG-917-F18_a5_gnd017	0.154175	0.324408012	84.582458	0	19	5
AG-917-F18_a5_gnd017_p7_s4	AG-917-F18	AG-917-F18_a5_gnd017	0.154175	0.324408012	84.582458	0	7	4
AG-917-F18_a5_gnd017_p8_s1	AG-917-F18	AG-917-F18_a5_gnd017	0.154175	0.324408012	84.582458	0	8	1
AG-917-F18_a5_gnd018	AG-917-F18	AG-917-F18_a5_gnd018	0.163233824	0.341248715	83.676618	1		
AG-917-F18_a5_gnd018_p10_s2	AG-917-F18	AG-917-F18_a5_gnd018	0.163234	0.341248715	83.676618	0	10	2
AG-917-F18_a5_gnd018_p18_s3	AG-917-F18	AG-917-F18_a5_gnd018	0.163234	0.341248715	83.676618	0	18	3
AG-917-F18_a5_gnd018_p20_s1	AG-917-F18	AG-917-F18_a5_gnd018	0.163234	0.341248715	83.676618	0	20	1
AG-917-F18_a5_gnd018_p20_s4	AG-917-F18	AG-917-F18_a5_gnd018	0.163234	0.341248715	83.676618	0	20	4
AG-917-F18_a5_gnd018_p20_s5	AG-917-F18	AG-917-F18_a5_gnd018	0.163234	0.341248715	83.676618	0	20	5
AG-917-F18_a5_gnd019	AG-917-F18	AG-917-F18_a5_gnd019	0.172292230	0.356936579	82.770777	1		
AG-917-F18_a5_gnd019_p10_s5	AG-917-F18	AG-917-F18_a5_gnd019	0.172292	0.356936579	82.770777	0	10	5
AG-917-F18_a5_gnd019_p13_s3	AG-917-F18	AG-917-F18_a5_gnd019	0.172292	0.356936579	82.770777	0	13	3
AG-917-F18_a5_gnd019_p19_s2	AG-917-F18	AG-917-F18_a5_gnd019	0.172292	0.356936579	82.770777	0	19	2
AG-917-F18_a5_gnd019_p19_s4	AG-917-F18	AG-917-F18_a5_gnd019	0.172292	0.356936579	82.770777	0	19	4
AG-917-F18_a5_gnd019_p7_s1	AG-917-F18	AG-917-F18_a5_gnd019	0.172292	0.356936579	82.770777	0	7	1
AG-917-F18_a5_gnd020	AG-917-F18	AG-917-F18_a5_gnd020	0.181528524	0.372937275	81.847148	1		
AG-917-F18_a5_gnd020_p12_s2	AG-917-F18	AG-917-F18_a5_gnd020	0.181529	0.372937275	81.847148	0	12	2
AG-917-F18_a5_gnd020_p13_s3	AG-917-F18	AG-917-F18_a5_gnd020	0.181529	0.372937275	81.847148	0	13	3
AG-917-F18_a5_gnd020_p15_s5	AG-917-F18	AG-917-F18_a5_gnd020	0.181529	0.372937275	81.847148	0	15	5
AG-917-F18_a5_gnd020_p18_s1	AG-917-F18	AG-917-F18_a5_gnd020	0.181529	0.372937275	81.847148	0	18	1
AG-917-F18_a5_gnd020_p7_s4	AG-917-F18	AG-917-F18_a5_gnd020	0.181529	0.372937275	81.847148	0	7	4
AG-917-K06_a22_gnd00000	AG-917-K06	AG-917-K06_a22_gnd00000	0.000000000	0.000268915	100.000000	1		
AG-917-K06_a22_gnd00005	AG-917-K06	AG-917-K06_a22_gnd00005	0.000453115	0.001344575	99.954688	1		
AG-917-K06_a22_gnd00010	AG-917-K06	AG-917-K06_a22_gnd00010	0.000898664	0.002462418	99.910134	1		
AG-917-K06_a22_gnd00020	AG-917-K06	AG-917-K06_a22_gnd00020	0.001799851	0.004613738	99.820015	1		
AG-917-K06_a22_gnd00030	AG-917-K06	AG-917-K06_a22_gnd00030	0.002696834	0.006954880	99.730317	1		
AG-917-K06_a22_gnd00040	AG-917-K06	AG-917-K06_a22_gnd00040	0.003621559	0.009090382	99.637844	1		
AG-917-K06_a22_gnd00050	AG-917-K06	AG-917-K06_a22_gnd00050	0.004497526	0.011357704	99.550247	1		
AG-917-K06_a22_gnd00060	AG-917-K06	AG-917-K06_a22_gnd00060	0.005411322	0.013635573	99.458868	1		
AG-917-K06_a22_gnd00070	AG-917-K06	AG-917-K06_a22_gnd00070	0.006333525	0.015855440	99.366648	1		
AG-917-K06_a22_gnd00080	AG-917-K06	AG-917-K06_a22_gnd00080	0.007252365	0.018009396	99.274764	1		
AG-917-K06_a22_gnd00090	AG-917-K06	AG-917-K06_a22_gnd00090	0.008123288	0.020163353	99.187671	1		
AG-917-K06_a22_gnd001	AG-917-K06	AG-917-K06_a22_gnd001	0.009028677	0.022119578	99.097132	1		
AG-917-K06_a22_gnd002	AG-917-K06	AG-917-K06_a22_gnd002	0.018019525	0.043877965	98.198047	1		
AG-917-K06_a22_gnd003	AG-917-K06	AG-917-K06_a22_gnd003	0.027075104	0.065275163	97.292490	1		
AG-917-K06_a22_gnd004	AG-917-K06	AG-917-K06_a22_gnd004	0.036127319	0.086413992	96.387268	1		
AG-917-K06_a22_gnd005	AG-917-K06	AG-917-K06_a22_gnd005	0.045125733	0.106946444	95.487427	1		
AG-917-K06_a22_gnd006	AG-917-K06	AG-917-K06_a22_gnd006	0.054153570	0.127523715	94.584643	1		
AG-917-K06_a22_gnd007	AG-917-K06	AG-917-K06_a22_gnd007	0.063189813	0.146732683	93.681019	1		
AG-917-K06_a22_gnd008	AG-917-K06	AG-917-K06_a22_gnd008	0.072239507	0.166584938	92.776049	1		
AG-917-K06_a22_gnd009	AG-917-K06	AG-917-K06_a22_gnd009	0.081275750	0.186532104	91.872425	1		
AG-917-K06_a22_gnd010	AG-917-K06	AG-917-K06_a22_gnd010	0.090297703	0.205205878	90.970230	1		
AG-917-K06_a22_gnd011	AG-917-K06	AG-917-K06_a22_gnd011	0.099320495	0.223676648	90.067950	1		
AG-917-K06_a22_gnd012	AG-917-K06	AG-917-K06_a22_gnd012	0.108470228	0.242682612	89.152977	1		
AG-917-K06_a22_gnd013	AG-917-K06	AG-917-K06_a22_gnd013	0.117545141	0.260412547	88.245486	1		
AG-917-K06_a22_gnd014	AG-917-K06	AG-917-K06_a22_gnd014	0.126486390	0.278100300	87.351361	1		
AG-917-K06_a22_gnd015	AG-917-K06	AG-917-K06_a22_gnd015	0.135657139	0.296452431	86.434286	1		
AG-917-K06_a22_gnd016	AG-917-K06	AG-917-K06_a22_gnd016	0.144583256	0.313800085	85.541674	1		
AG-917-K06_a22_gnd017	AG-917-K06	AG-917-K06_a22_gnd017	0.153785950	0.330921008	84.621405	1		
AG-917-K06_a22_gnd018	AG-917-K06	AG-917-K06_a22_gnd018	0.162633045	0.346504896	83.736696	1		
AG-917-K06_a22_gnd019	AG-917-K06	AG-917-K06_a22_gnd019	0.171737381	0.362423610	82.826262	1		
AG-917-K06_a22_gnd020	AG-917-K06	AG-917-K06_a22_gnd020	0.180841718	0.380206274	81.915828	1		
AG-917-K06_a5_gnd00000	AG-917-K06	AG-917-K06_a5_gnd00000	0.000000000	0.000268915	100.000000	1		
AG-917-K06_a5_gnd00000_p11_s4	AG-917-K06	AG-917-K06_a5_gnd00000	0.000000	0.000268915	100.000000	0	11	4
AG-917-K06_a5_gnd00000_p15_s1	AG-917-K06	AG-917-K06_a5_gnd00000	0.000000	0.000268915	100.000000	0	15	1
AG-917-K06_a5_gnd00000_p16_s5	AG-917-K06	AG-917-K06_a5_gnd00000	0.000000	0.000268915	100.000000	0	16	5
AG-917-K06_a5_gnd00000_p20_s2	AG-917-K06	AG-917-K06_a5_gnd00000	0.000000	0.000268915	100.000000	0	20	2
AG-917-K06_a5_gnd00000_p5_s3	AG-917-K06	AG-917-K06_a5_gnd00000	0.000000	0.000268915	100.000000	0	5	3
AG-917-K06_a5_gnd00005	AG-917-K06	AG-917-K06_a5_gnd00005	0.000448071	0.001373576	99.955193	1		
AG-917-K06_a5_gnd00005_p12_s3	AG-917-K06	AG-917-K06_a5_gnd00005	0.000448	0.001373576	99.955193	0	12	3
AG-917-K06_a5_gnd00005_p14_s1	AG-917-K06	AG-917-K06_a5_gnd00005	0.000448	0.001373576	99.955193	0	14	1
AG-917-K06_a5_gnd00005_p19_s5	AG-917-K06	AG-917-K06_a5_gnd00005	0.000448	0.001373576	99.955193	0	19	5
AG-917-K06_a5_gnd00005_p6_s4	AG-917-K06	AG-917-K06_a5_gnd00005	0.000448	0.001373576	99.955193	0	6	4
AG-917-K06_a5_gnd00005_p7_s2	AG-917-K06	AG-917-K06_a5_gnd00005	0.000448	0.001373576	99.955193	0	7	2
AG-917-K06_a5_gnd00010	AG-917-K06	AG-917-K06_a5_gnd00010	0.000898664	0.002486146	99.910134	1		
AG-917-K06_a5_gnd00010_p14_s3	AG-917-K06	AG-917-K06_a5_gnd00010	0.000899	0.002486146	99.910134	0	14	3
AG-917-K06_a5_gnd00010_p18_s4	AG-917-K06	AG-917-K06_a5_gnd00010	0.000899	0.002486146	99.910134	0	18	4
AG-917-K06_a5_gnd00010_p18_s5	AG-917-K06	AG-917-K06_a5_gnd00010	0.000899	0.002486146	99.910134	0	18	5
AG-917-K06_a5_gnd00010_p20_s2	AG-917-K06	AG-917-K06_a5_gnd00010	0.000899	0.002486146	99.910134	0	20	2
AG-917-K06_a5_gnd00010_p2_s1	AG-917-K06	AG-917-K06_a5_gnd00010	0.000899	0.002486146	99.910134	0	2	1
AG-917-K06_a5_gnd00020	AG-917-K06	AG-917-K06_a5_gnd00020	0.001806576	0.004782469	99.819342	1		
AG-917-K06_a5_gnd00020_p13_s5	AG-917-K06	AG-917-K06_a5_gnd00020	0.001807	0.004782469	99.819342	0	13	5
AG-917-K06_a5_gnd00020_p14_s1	AG-917-K06	AG-917-K06_a5_gnd00020	0.001807	0.004782469	99.819342	0	14	1
AG-917-K06_a5_gnd00020_p14_s2	AG-917-K06	AG-917-K06_a5_gnd00020	0.001807	0.004782469	99.819342	0	14	2
AG-917-K06_a5_gnd00020_p14_s4	AG-917-K06	AG-917-K06_a5_gnd00020	0.001807	0.004782469	99.819342	0	14	4
AG-917-K06_a5_gnd00020_p15_s3	AG-917-K06	AG-917-K06_a5_gnd00020	0.001807	0.004782469	99.819342	0	15	3
AG-917-K06_a5_gnd00030	AG-917-K06	AG-917-K06_a5_gnd00030	0.002695153	0.006809877	99.730485	1		
AG-917-K06_a5_gnd00030_p10_s1	AG-917-K06	AG-917-K06_a5_gnd00030	0.002695	0.006809877	99.730485	0	10	1
AG-917-K06_a5_gnd00030_p11_s3	AG-917-K06	AG-917-K06_a5_gnd00030	0.002695	0.006809877	99.730485	0	11	3
AG-917-K06_a5_gnd00030_p15_s2	AG-917-K06	AG-917-K06_a5_gnd00030	0.002695	0.006809877	99.730485	0	15	2
AG-917-K06_a5_gnd00030_p17_s4	AG-917-K06	AG-917-K06_a5_gnd00030	0.002695	0.006809877	99.730485	0	17	4
AG-917-K06_a5_gnd00030_p19_s5	AG-917-K06	AG-917-K06_a5_gnd00030	0.002695	0.006809877	99.730485	0	19	5
AG-917-K06_a5_gnd00040	AG-917-K06	AG-917-K06_a5_gnd00040	0.003640053	0.009145747	99.635995	1		
AG-917-K06_a5_gnd00040_p11_s3	AG-917-K06	AG-917-K06_a5_gnd00040	0.003640	0.009145747	99.635995	0	11	3
AG-917-K06_a5_gnd00040_p12_s1	AG-917-K06	AG-917-K06_a5_gnd00040	0.003640	0.009145747	99.635995	0	12	1
AG-917-K06_a5_gnd00040_p12_s5	AG-917-K06	AG-917-K06_a5_gnd00040	0.003640	0.009145747	99.635995	0	12	5
AG-917-K06_a5_gnd00040_p16_s2	AG-917-K06	AG-917-K06_a5_gnd00040	0.003640	0.009145747	99.635995	0	16	2
AG-917-K06_a5_gnd00040_p18_s4	AG-917-K06	AG-917-K06_a5_gnd00040	0.003640	0.009145747	99.635995	0	18	4
AG-917-K06_a5_gnd00050	AG-917-K06	AG-917-K06_a5_gnd00050	0.004506773	0.011312885	99.549323	1		
AG-917-K06_a5_gnd00050_p0_s4	AG-917-K06	AG-917-K06_a5_gnd00050	0.004507	0.011312885	99.549323	0	0	4
AG-917-K06_a5_gnd00050_p11_s5	AG-917-K06	AG-917-K06_a5_gnd00050	0.004507	0.011312885	99.549323	0	11	5
AG-917-K06_a5_gnd00050_p13_s1	AG-917-K06	AG-917-K06_a5_gnd00050	0.004507	0.011312885	99.549323	0	13	1
AG-917-K06_a5_gnd00050_p14_s3	AG-917-K06	AG-917-K06_a5_gnd00050	0.004507	0.011312885	99.549323	0	14	3
AG-917-K06_a5_gnd00050_p19_s2	AG-917-K06	AG-917-K06_a5_gnd00050	0.004507	0.011312885	99.549323	0	19	2
AG-917-K06_a5_gnd00060	AG-917-K06	AG-917-K06_a5_gnd00060	0.005393668	0.013443114	99.460633	1		
AG-917-K06_a5_gnd00060_p10_s2	AG-917-K06	AG-917-K06_a5_gnd00060	0.005394	0.013443114	99.460633	0	10	2
AG-917-K06_a5_gnd00060_p12_s4	AG-917-K06	AG-917-K06_a5_gnd00060	0.005394	0.013443114	99.460633	0	12	4
AG-917-K06_a5_gnd00060_p16_s3	AG-917-K06	AG-917-K06_a5_gnd00060	0.005394	0.013443114	99.460633	0	16	3
AG-917-K06_a5_gnd00060_p16_s5	AG-917-K06	AG-917-K06_a5_gnd00060	0.005394	0.013443114	99.460633	0	16	5
AG-917-K06_a5_gnd00060_p19_s1	AG-917-K06	AG-917-K06_a5_gnd00060	0.005394	0.013443114	99.460633	0	19	1
AG-917-K06_a5_gnd00070	AG-917-K06	AG-917-K06_a5_gnd00070	0.006298217	0.015623435	99.370178	1		
AG-917-K06_a5_gnd00070_p10_s5	AG-917-K06	AG-917-K06_a5_gnd00070	0.006298	0.015623435	99.370178	0	10	5
AG-917-K06_a5_gnd00070_p13_s4	AG-917-K06	AG-917-K06_a5_gnd00070	0.006298	0.015623435	99.370178	0	13	4
AG-917-K06_a5_gnd00070_p18_s1	AG-917-K06	AG-917-K06_a5_gnd00070	0.006298	0.015623435	99.370178	0	18	1
AG-917-K06_a5_gnd00070_p18_s2	AG-917-K06	AG-917-K06_a5_gnd00070	0.006298	0.015623435	99.370178	0	18	2
AG-917-K06_a5_gnd00070_p18_s3	AG-917-K06	AG-917-K06_a5_gnd00070	0.006298	0.015623435	99.370178	0	18	3
AG-917-K06_a5_gnd00080	AG-917-K06	AG-917-K06_a5_gnd00080	0.007183431	0.017772118	99.281657	1		
AG-917-K06_a5_gnd00080_p14_s5	AG-917-K06	AG-917-K06_a5_gnd00080	0.007183	0.017772118	99.281657	0	14	5
AG-917-K06_a5_gnd00080_p16_s3	AG-917-K06	AG-917-K06_a5_gnd00080	0.007183	0.017772118	99.281657	0	16	3
AG-917-K06_a5_gnd00080_p16_s4	AG-917-K06	AG-917-K06_a5_gnd00080	0.007183	0.017772118	99.281657	0	16	4
AG-917-K06_a5_gnd00080_p19_s1	AG-917-K06	AG-917-K06_a5_gnd00080	0.007183	0.017772118	99.281657	0	19	1
AG-917-K06_a5_gnd00080_p8_s2	AG-917-K06	AG-917-K06_a5_gnd00080	0.007183	0.017772118	99.281657	0	8	2
AG-917-K06_a5_gnd00090	AG-917-K06	AG-917-K06_a5_gnd00090	0.008121606	0.020121170	99.187839	1		
AG-917-K06_a5_gnd00090_p13_s4	AG-917-K06	AG-917-K06_a5_gnd00090	0.008122	0.020121170	99.187839	0	13	4
AG-917-K06_a5_gnd00090_p13_s5	AG-917-K06	AG-917-K06_a5_gnd00090	0.008122	0.020121170	99.187839	0	13	5
AG-917-K06_a5_gnd00090_p20_s2	AG-917-K06	AG-917-K06_a5_gnd00090	0.008122	0.020121170	99.187839	0	20	2
AG-917-K06_a5_gnd00090_p5_s1	AG-917-K06	AG-917-K06_a5_gnd00090	0.008122	0.020121170	99.187839	0	5	1
AG-917-K06_a5_gnd00090_p7_s3	AG-917-K06	AG-917-K06_a5_gnd00090	0.008122	0.020121170	99.187839	0	7	3
AG-917-K06_a5_gnd001	AG-917-K06	AG-917-K06_a5_gnd001	0.009020271	0.022267217	99.097973	1		
AG-917-K06_a5_gnd001_p13_s2	AG-917-K06	AG-917-K06_a5_gnd001	0.009020	0.022267217	99.097973	0	13	2
AG-917-K06_a5_gnd001_p13_s3	AG-917-K06	AG-917-K06_a5_gnd001	0.009020	0.022267217	99.097973	0	13	3
AG-917-K06_a5_gnd001_p16_s5	AG-917-K06	AG-917-K06_a5_gnd001	0.009020	0.022267217	99.097973	0	16	5
AG-917-K06_a5_gnd001_p2_s1	AG-917-K06	AG-917-K06_a5_gnd001	0.009020	0.022267217	99.097973	0	2	1
AG-917-K06_a5_gnd001_p7_s4	AG-917-K06	AG-917-K06_a5_gnd001	0.009020	0.022267217	99.097973	0	7	4
AG-917-K06_a5_gnd002	AG-917-K06	AG-917-K06_a5_gnd002	0.018077531	0.044062515	98.192247	1		
AG-917-K06_a5_gnd002_p15_s5	AG-917-K06	AG-917-K06_a5_gnd002	0.018078	0.044062515	98.192247	0	15	5
AG-917-K06_a5_gnd002_p16_s2	AG-917-K06	AG-917-K06_a5_gnd002	0.018078	0.044062515	98.192247	0	16	2
AG-917-K06_a5_gnd002_p5_s4	AG-917-K06	AG-917-K06_a5_gnd002	0.018078	0.044062515	98.192247	0	5	4
AG-917-K06_a5_gnd002_p7_s1	AG-917-K06	AG-917-K06_a5_gnd002	0.018078	0.044062515	98.192247	0	7	1
AG-917-K06_a5_gnd002_p7_s3	AG-917-K06	AG-917-K06_a5_gnd002	0.018078	0.044062515	98.192247	0	7	3
AG-917-K06_a5_gnd003	AG-917-K06	AG-917-K06_a5_gnd003	0.027113774	0.065217162	97.288623	1		
AG-917-K06_a5_gnd003_p12_s4	AG-917-K06	AG-917-K06_a5_gnd003	0.027114	0.065217162	97.288623	0	12	4
AG-917-K06_a5_gnd003_p13_s2	AG-917-K06	AG-917-K06_a5_gnd003	0.027114	0.065217162	97.288623	0	13	2
AG-917-K06_a5_gnd003_p15_s1	AG-917-K06	AG-917-K06_a5_gnd003	0.027114	0.065217162	97.288623	0	15	1
AG-917-K06_a5_gnd003_p16_s5	AG-917-K06	AG-917-K06_a5_gnd003	0.027114	0.065217162	97.288623	0	16	5
AG-917-K06_a5_gnd003_p7_s3	AG-917-K06	AG-917-K06_a5_gnd003	0.027114	0.065217162	97.288623	0	7	3
AG-917-K06_a5_gnd004	AG-917-K06	AG-917-K06_a5_gnd004	0.036092852	0.085525518	96.390715	1		
AG-917-K06_a5_gnd004_p0_s5	AG-917-K06	AG-917-K06_a5_gnd004	0.036093	0.085525518	96.390715	0	0	5
AG-917-K06_a5_gnd004_p14_s4	AG-917-K06	AG-917-K06_a5_gnd004	0.036093	0.085525518	96.390715	0	14	4
AG-917-K06_a5_gnd004_p15_s3	AG-917-K06	AG-917-K06_a5_gnd004	0.036093	0.085525518	96.390715	0	15	3
AG-917-K06_a5_gnd004_p16_s1	AG-917-K06	AG-917-K06_a5_gnd004	0.036093	0.085525518	96.390715	0	16	1
AG-917-K06_a5_gnd004_p18_s2	AG-917-K06	AG-917-K06_a5_gnd004	0.036093	0.085525518	96.390715	0	18	2
AG-917-K06_a5_gnd005	AG-917-K06	AG-917-K06_a5_gnd005	0.045235019	0.106210882	95.476498	1		
AG-917-K06_a5_gnd005_p10_s3	AG-917-K06	AG-917-K06_a5_gnd005	0.045235	0.106210882	95.476498	0	10	3
AG-917-K06_a5_gnd005_p13_s2	AG-917-K06	AG-917-K06_a5_gnd005	0.045235	0.106210882	95.476498	0	13	2
AG-917-K06_a5_gnd005_p15_s4	AG-917-K06	AG-917-K06_a5_gnd005	0.045235	0.106210882	95.476498	0	15	4
AG-917-K06_a5_gnd005_p18_s5	AG-917-K06	AG-917-K06_a5_gnd005	0.045235	0.106210882	95.476498	0	18	5
AG-917-K06_a5_gnd005_p6_s1	AG-917-K06	AG-917-K06_a5_gnd005	0.045235	0.106210882	95.476498	0	6	1
AG-917-K06_a5_gnd006	AG-917-K06	AG-917-K06_a5_gnd006	0.054170383	0.127086069	94.582962	1		
AG-917-K06_a5_gnd006_p10_s1	AG-917-K06	AG-917-K06_a5_gnd006	0.054170	0.127086069	94.582962	0	10	1
